Product Description	SKU	ASIN	Condition	Supplier	Price	Sales last 30 days (sales)	Sales last 30 days (units)	Total Inventory	Inbound Inventory	Available Inventory	Reserved - FC transfer	Reserved - FC processing	Reserved - Customer Order	Unfulfillable	Fulfilled by	Days of Supply	Instock Alert	Recommended Order Quantity	Recommended Order Date
Aveeno Nourish+ Condition Leave-In Treatment, Replenish Damaged Hair, 5.2 Fl. oz.	MCNOU10752NA01-FBA	B005IHILAG	New	unassigned	9.89	9.99	1	59	0	59	0	0	0	0	Amazon	62		8	01/06/2019
Neutrogena Build-A-Tan Gradual Sunless Tanning Lotion, 6.7 Fl. Oz	STNEU10699NA01-FBA	B01BZON72W	New	unassigned	11.80	0.0	0	5	0	5	0	0	0	0	Amazon	35		0	
PlusPharma Ferrous Sulfate 325 mg Tablets, 1000 Count	STPLU00286NA01-dt	B001QJATDW	New	unassigned	15.00	128.94	9	48	12	8	28	0	0	0	Amazon	152		5	03/09/2019
Conair Fine Tooth Comb	MCCON35939NA01-FBA	B00465VU7M	New	unassigned	4.13	393.6	95	0	0	0	0	0	0	0	Amazon	0	out_of_stock	45	11/16/2018
Country Farms Livings Foods Multi-Vitamin Once Daily Wholefood Formula with Orgainic Fruits and Vegetables	STCOU97059NA01	B071CK924H	New	unassigned	14.29	0.0	0	12	0	12	0	0	0	0	Amazon	221		0	
Burt's Bees Mama Bee Leg and Foot Creme - 3.38oz	MCBUR60998NA01-dt	B0013L3NJU	New	unassigned	8.71	113.28	13	54	0	54	0	0	0	0	Amazon	42	low_stock	5	11/16/2018
Mason Naturals Iron 50 mg Slow Release-60 Tablets	MCSLO52657NA01-FBA	B006607L50	New	unassigned	7.55	15.1	2	137	0	137	0	0	0	0	Amazon	365+			
ACT Total Care Dry Soothing Mouthwash, Mint, 18 Ounce	STACT96802NA01	B004DQVFRE	New	unassigned	11.40	0.0	0	0	0	0	0	0	0	0	Amazon	0	out_of_stock	0	
Nm Hair Skin Nails W/Biot Size 60ct Nm Hair Skin Nails W/2500 Mcg Of Biotin 60ct	STNAT29272NA03	B00XNZ77QO	New	unassigned	42.19	0.0	0	0	0	0	0	0	0	0	Amazon	0	out_of_stock	0	
Fairy Tales Rosemary Repel Daily Kid Conditioning Spray Refill for Lice Prevention - 32 oz	STROS02513NA01	B003FBK9YS	New	unassigned	22.93	5421.74	230	1	1	0	0	1	6	2	Amazon	0	low_stock	141	11/16/2018
Dex4 Glucose Tablets,Assorted Fruit Medley, 100 Count	MCDEX13634NA01-FBA	B00EUBBX8S	New	unassigned	31.58	1389.52	44	0	0	0	0	0	0	0	Amazon	0	out_of_stock	18	11/16/2018
Neutrogena Mineral Sheers Powder Foundation, Natural Beige 60, 0.34 Ounce	MCOMP05568NA01-FBA	B0014AARIK	New	unassigned	13.99	150.94	11	55	0	55	0	1	0	0	Amazon	213		2	06/07/2019
UlcerCare Zippered Unisex Open Toe Knee High Support Sock Size: 4X-Large, Leg: Right	MCULC05481NA01-FBA	B004YWFEXI	New	unassigned	77.12	0.0	0	30	0	30	0	0	0	0	Amazon	365+			
Bob's Red Mill Old Fashioned Regular Rolled Oats, 32-ounce (Pack of 4)	MCOBS21540NA04-FBA	B004VLVB5C	New	unassigned	21.55	88.0	4	40	5	35	0	0	0	0	Amazon	365+			
Blistex Lip Vibrance, Lip Protectant, SPF 15 0.13 oz	4138800359	B00E3SGED2	New	unassigned	5.98	29.66	5	117	0	117	0	1	0	0	Amazon	365+			
Nature Made Biotin 5000 mcg Liquid Softgels 50 ea (Pack of 3)	STNAT27162NA03	B01IAIGXFO	New	unassigned	29.30	0.0	0	52	0	52	0	0	0	0	Amazon	365+			
Summer's Eve Cotton Breeze Body Powder, 8 Ounce	416080870998	B0014B5LM6	New	unassigned	7.23	130.42	18	5061	4949	112	0	1	1	0	Amazon	365+			
Burt's Bees Facial Cleansing Towelettes with White Tea Extract -- 30 Towelettes	MCBUR14442NA01-FBA	B00592MPF2	New	unassigned	7.80	78.0	10	9	0	9	0	2	2	0	Amazon	20		6	11/26/2018
Nature's Way Cayenne Extra Hot, Capsules 100ea	MCCAY07006NA01-FBA	B0009ET9XQ	New	unassigned	12.46	0.0	0	144	0	144	0	0	0	0	Amazon				
Coast Bath Bars Original Blue 3 Bar Soap, 12 oz	MCCOA11806NA01-dt	B000VDBXKW	New	unassigned	8.11	430.65	57	207	0	207	0	0	0	0	Amazon	126		15	12/11/2018
Capri Essentials 832046 16 oz Lemon Verbena Dish Soap	MCCAP20461NA01-FBA	B01I4MVMPM	New	unassigned	9.45	47.85	5	33	0	33	0	0	0	0	Amazon	36		2	12/12/2018
Natures Way Horsetail Grass, 440mg, 100 Capsules	MCHOR43001NA02-FBA	B001E0WW1A	New	unassigned	20.65	0.0	0	22	0	10	12	0	0	2	Amazon	365+			
Conair Tourmaline Brush, Round, Large	MCCON29047NA01-FBA	B000MN9PX8	New	unassigned	9.18	173.46	15	201	0	201	0	0	0	0	Amazon	365+			
Australian Gold Dark Tanning Accelerator, 8 Fl Oz	MCACC50037NA01-FBA	B005H2SK2G	New	unassigned	12.35	1216.33	96	29	0	29	0	0	0	0	Amazon	11		38	11/18/2018
Lubriderm Advanced Therapy Lotion 16 oz	MCOTI82340NA01-FBA	B00AJ31VLU	New	unassigned	12.99	0.0	0	108	0	41	67	0	0	0	Amazon				
Hot Focus Treasure School Box with Lock – Emoji Girls Pencil Case Box Includes Pencils, Notepad and Stickers	MCTRE29597NA01-FBA	B07BW14VLT	New	unassigned	14.99	0.0	0	26	0	15	11	5	0	0	Amazon	365+			
Scunci Wingless Clip Octopus Jaw, Assorted Colors, 0.2 Ounce	MCOCT82675NA01-FBA	B005GMXNSS	New	unassigned	6.48	2147.79	359	393	0	391	2	8	1	0	Amazon	32		126	12/09/2018
Q-Tips Precision Tips - 170 ct	0521014775	B00HOA8TDE	New	unassigned	6.01	645.51	107	97	0	97	0	18	0	1	Amazon	43		21	11/22/2018
Burt's Bees Facial Cleansing Towelettes, Peach & Willow Bark Exfoliating, 25 Count	MCBUR18167NA01-dt	B00TXCHSA6	New	unassigned	7.30	519.57	69	59	0	59	0	0	0	0	Amazon	23	low_stock	23	11/16/2018
Nature's Bounty Sleep Complex Gummies 60ct, 3 millgrams Melatonin, 200 milligrams L-Theanine Gummies (2 Pack)	MCNAN93871NA02-FBA	B01HDPH81I	New	unassigned	19.34	386.8	20	33	0	33	0	0	1	0	Amazon	58		6	01/04/2019
Surya Brasil Color Fixation, Restorative Conditioner 8.45 oz	MCSUR00215NA01-FBA	B000VUYDBG	New	unassigned	11.95	1052.5	74	239	36	203	0	1	0	0	Amazon	103		29	02/18/2019
Scunci Everyday and Active Strand Elastics - Assorted Colors	MCSCU98836NA01-FBA	B00RM138DQ	New	unassigned	5.53	249.93	45	43	0	43	0	0	0	0	Amazon	21		32	11/28/2018
Hype Hair Satin Foam Rollers, 42 Pcs.	MCCON90379NA01-FBA	B007TOTTI4	New	unassigned	9.96	101.49	10	34	0	34	0	1	1	0	Amazon	102		5	02/17/2019
EVERYONE FOR KIDS 3-IN-1 LAVENDER LULLABY SOAP 16 FL. OZ.	MCEVE23933NA01-FBA	B07CYFP823	New	unassigned	14.01	70.55	5	7	0	7	0	2	1	0	Amazon	20		6	11/27/2018
Hot Focus Unicorn Secret Diary with Lock – 7” Journal Notebook with 300 Double Sided Lined Pages, Padlock and Two Keys for Kids	MCDIA49588NA01-FBA	B07578FWWD	New	unassigned	14.97	0.0	0	100	0	100	0	7	1	0	Amazon				
Novex Hair Care My Curls Memorizer Leave in Conditioner, 17.6 oz.	MCNOV02817NA01-FBA	B071LPV4N6	New	unassigned	15.90	0.0	0	24	0	5	19	0	0	0	Amazon				
Carmex Classisc Lip Balm Medicated 0.35 oz (Pack of 4)	STCAR13148NA04	B01IA9CEW4	New	unassigned	8.20	106.6	13	90	0	89	1	0	3	0	Amazon	97	low_stock	8	11/16/2018
PanOxyl Foaming Acne Wash Maximum Strength 5.5 oz	V1PAN09855NA01	B0011Z3X8O	New	unassigned	10.99	208.81	19	149	47	102	0	19	1	74	Amazon	55	low_stock	30	11/16/2018
Cetaphil PRO DermaControl Oil Removing Foam Wash 8 oz	0299393108	B006L2137A	New	unassigned	14.75	4439.75	301	245	196	49	0	4	1	0	Amazon	24	low_stock	77	11/16/2018
Burt's Bees Baby Shampoo & Wash, Fragrance Free & Tear Free Baby Soap - 21 Ounce Bottle	MCBUR15418NA01-dt	B009LQI3D0	New	unassigned	16.12	1323.85	83	47	1	0	46	11	21	1	Amazon	16	low_stock	20	11/16/2018
Neutrogena Men Age Fighter Face Moisturizer SPF 15 1.40 oz (Pack of 3)	MCEUT20166NA03-FBA	B01IA95Z2A	New	unassigned	37.62	0.0	0	38	0	37	1	0	1	0	Amazon	365+			
Vollrath 47935 5-Quart Economy Mixing Bowl, Stainless Steel	MCIXI01412NA01-FBA	B003A4JFUE	New	unassigned	8.29	2431.35	290	610	2	607	1	6	7	0	Amazon	40		105	12/17/2018
DSE Albolene Moisturizing Cleanser, Unscented, 12 Fluid Ounce	8941101622	B000NLHXEC	New	unassigned	13.37	133.7	10	29	0	29	0	1	0	0	Amazon	60	low_stock	3	11/16/2018
Burt's Bees Mama Bee Nourishing Oil With Vitamin E, 4-Ounce Bottle (Pack of 3)	MCBUR61995NA03-dt	B001E6VWDI	New	unassigned	20.85	722.99	35	45	0	17	28	1	1	0	Amazon	42		11	12/19/2018
